"YEAR","MONTH_NUM","MONTH_MON","FLT_DATE","ENTITY_NAME","ENTITY_TYPE","FLT_ERT_1","DLY_ERT_1","DLY_ERT_A_1","DLY_ERT_C_1","DLY_ERT_D_1","DLY_ERT_E_1","DLY_ERT_G_1","DLY_ERT_I_1","DLY_ERT_M_1","DLY_ERT_N_1","DLY_ERT_O_1","DLY_ERT_P_1","DLY_ERT_R_1","DLY_ERT_S_1","DLY_ERT_T_1","DLY_ERT_V_1","DLY_ERT_W_1","DLY_ERT_NA_1","FLT_ERT_1_DLY","FLT_ERT_1_DLY_15"
"2015",11,"NOV",01-NOV-15,"ANA LUX","ANSP (AUA)",154,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",01-NOV-15,"ANS CR","ANSP (AUA)",1925,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",01-NOV-15,"ARMATS","ANSP (AUA)",129,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",01-NOV-15,"Albcontrol","ANSP (AUA)",570,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",01-NOV-15,"Austro Control","ANSP (AUA)",2306,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",01-NOV-15,"Avinor","ANSP (AUA)",1364,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",01-NOV-15,"BULATSA","ANSP (AUA)",2204,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",01-NOV-15,"Belgocontrol","ANSP (AUA)",1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",11,"NOV",01-NOV-15,"Croatia Control","ANSP (AUA)",1365,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",01-NOV-15,"DCAC Cyprus","ANSP (AUA)",965,3300,0,1074,0,0,0,0,1773,0,0,0,0,453,0,0,0,0,174,98
"2015",11,"NOV",01-NOV-15,"DFS","ANSP (AUA)",7141,1172,0,727,0,0,0,0,0,0,0,0,0,445,0,0,0,0,79,29
"2015",11,"NOV",01-NOV-15,"DHMI","ANSP (AUA)",3779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",11,"NOV",01-NOV-15,"DSNA","ANSP (AUA)",7626,3206,0,1107,0,0,0,0,0,0,0,2099,0,0,0,0,0,0,172,79
"2015",11,"NOV",01-NOV-15,"EANS","ANSP (AUA)",467,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",01-NOV-15,"ENAIRE","ANSP (AUA)",4677,1994,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,57
"2015",11,"NOV",01-NOV-15,"ENAV","ANSP (AUA)",3898,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",01-NOV-15,"EUROCONTROL Area (MS)","AREA (AUA)",23823,18525,0,13755,0,0,0,0,1773,0,0,2099,0,898,0,0,0,0,937,490
"2015",11,"NOV",01-NOV-15,"Finavia","ANSP (AUA)",532,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",01-NOV-15,"HCAA","ANSP (AUA)",1776,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",01-NOV-15,"HungaroControl (EC)","ANSP (AUA)",2017,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",01-NOV-15,"IAA","ANSP (AUA)",1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",11,"NOV",01-NOV-15,"LFV","ANSP (AUA)",1764,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",01-NOV-15,"LGS","ANSP (AUA)",614,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",01-NOV-15,"LPS","ANSP (AUA)",1205,814,0,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,23
"2015",11,"NOV",01-NOV-15,"LVNL","ANSP (AUA)",1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",11,"NOV",01-NOV-15,"M-NAV","ANSP (AUA)",377,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",01-NOV-15,"MATS","ANSP (AUA)",258,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",01-NOV-15,"MUAC","ANSP (AUA)",4416,3221,0,3221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,72
"2015",11,"NOV",01-NOV-15,"MoldATSA","ANSP (AUA)",132,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",01-NOV-15,"NATS (Continental)","ANSP (AUA)",5340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",11,"NOV",01-NOV-15,"NAV Portugal (Continental)","ANSP (AUA)",1487,4746,0,4746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,130
"2015",11,"NOV",01-NOV-15,"NAVIAIR","ANSP (AUA)",1558,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",01-NOV-15,"Oro Navigacija","ANSP (AUA)",579,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",01-NOV-15,"PANSA","ANSP (AUA)",1714,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",01-NOV-15,"ROMATSA","ANSP (AUA)",1797,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",01-NOV-15,"SAKAERONAVIGATSIA","ANSP (AUA)",360,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",01-NOV-15,"SES Area (RP1)","AREA (AUA)",22200,18525,0,13755,0,0,0,0,1773,0,0,2099,0,898,0,0,0,0,937,490
"2015",11,"NOV",01-NOV-15,"SMATSA","ANSP (AUA)",1616,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",01-NOV-15,"Skyguide","ANSP (AUA)",2981,72,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"2015",11,"NOV",01-NOV-15,"Slovenia Control","ANSP (AUA)",667,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",01-NOV-15,"UkSATSE","ANSP (AUA)",577,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",02-NOV-15,"ANA LUX","ANSP (AUA)",162,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",02-NOV-15,"ANS CR","ANSP (AUA)",1977,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",02-NOV-15,"ARMATS","ANSP (AUA)",113,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",02-NOV-15,"Albcontrol","ANSP (AUA)",376,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",02-NOV-15,"Austro Control","ANSP (AUA)",2214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",11,"NOV",02-NOV-15,"Avinor","ANSP (AUA)",1778,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",02-NOV-15,"BULATSA","ANSP (AUA)",1822,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",02-NOV-15,"Belgocontrol","ANSP (AUA)",1580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",11,"NOV",02-NOV-15,"Croatia Control","ANSP (AUA)",1047,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",02-NOV-15,"DCAC Cyprus","ANSP (AUA)",797,,,,,,,,,,,,,,,,,,,
"2015",11,"NOV",02-NOV-15,"DFS","ANSP (AUA)",7476,1457,0,0,0,0,0,0,0,0,718,0,0,739,0,0,0,0,92,36
"2015",11,"NOV",02-NOV-15,"DHMI","ANSP (AUA)",3317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",11,"NOV",02-NOV-15,"DSNA","ANSP (AUA)",7399,364,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11
"2015",11,"NOV",02-NOV-15,"EANS","ANSP (AUA)",488,,,,,,,,,,,,,,,,,,,
